"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-16.6624605778425,70911596.798354,-2.34975114510879e-07,0.999999812516984
"2","fixed",NA,"Dx.StatusCELIAC",29.260103608002,18774758.1196775,1.55848098928822e-06,0.99999875651208
"3","fixed",NA,"month18",-0.750612625731818,17045668.501677,-4.40353879730777e-08,0.999999964864844
"4","fixed",NA,"month24",19.3817854034013,18114743.8164802,1.06994532187468e-06,0.999999146307147
"5","fixed",NA,"month30",19.9128805378026,18856068.7924757,1.05604623938096e-06,0.99999915739701
"6","fixed",NA,"month36",20.6831079319573,20587167.8661111,1.00466018766982e-06,0.999999198397147
"7","fixed",NA,"month48",20.4812139584242,21050870.6419224,9.72939044033467e-07,0.999999223706958
"8","fixed",NA,"month54",18.5999481690742,71600623.342352,2.59773550855e-07,0.999999792730695
"9","fixed",NA,"month60",19.7779950092666,27446249.4909794,7.20608293521739e-07,0.999999425037768
"10","fixed",NA,"month72",22.7700855114969,51487380.6999004,4.42245948462882e-07,0.999999647138786
"11","fixed",NA,"month84",22.8626315472969,51487380.6999004,4.44043399305049e-07,0.999999645704627
"12","fixed",NA,"CountryUSA",-35.4664099031646,15264587.9518588,-2.32344364715366e-06,0.999998146160186
"13","fixed",NA,"SexMale",1.55245137266409,11530725.9558292,1.34636047947985e-07,0.999999892575976
"14","fixed",NA,"Delivery.ModeVaginal",-2.34540445930117,14471547.9183648,-1.62070047553433e-07,0.999999870686811
"15","fixed",NA,"HLA.CategoryLow/No Risk",-6.883839193868,16858675.940007,-4.08326206539869e-07,0.999999674202824
"16","fixed",NA,"HLA.CategoryStandard Risk",-4.82568090886928,11863421.8994321,-4.06769728816631e-07,0.999999675444714
"17","fixed",NA,"feeding_first_yearBreastmilk_and_formula",-1.36359167750631,10551275.2188866,-1.29234774870198e-07,0.999999896885568
"18","fixed",NA,"feeding_first_yearFormula",-29.7020849786717,12954623.0002894,-2.29277880012471e-06,0.999998170627194
"19","fixed",NA,"Age.at.Gluten.Introduction..months.11",25.403492889102,29885484.2885062,8.5002781430154e-07,0.999999321775931
"20","fixed",NA,"Age.at.Gluten.Introduction..months.15",28.5180421173339,26080661.4932132,1.09345547561188e-06,0.999999127548758
"21","fixed",NA,"Age.at.Gluten.Introduction..months.36",-1.95072897571914,33728461.847022,-5.78362862963278e-08,0.99999995385332
"22","fixed",NA,"Age.at.Gluten.Introduction..months.4",-8.66572992221051,40054128.4315004,-2.16350480251503e-07,0.999999827377292
"23","fixed",NA,"Age.at.Gluten.Introduction..months.5",-1.51008082708989,30863067.5241845,-4.8928410175255e-08,0.999999960960777
"24","fixed",NA,"Age.at.Gluten.Introduction..months.6",-13.5932427962154,20135255.134566,-6.75096625563985e-07,0.999999461350825
"25","fixed",NA,"Age.at.Gluten.Introduction..months.7",-8.23017061636973,16679564.9211531,-4.93428375097013e-07,0.999999606301118
"26","fixed",NA,"Age.at.Gluten.Introduction..months.8",21.9936395583067,19770450.2007653,1.11245011291929e-06,0.99999911239323
"27","fixed",NA,"Age.at.Gluten.Introduction..months.9",34.9290097369832,22227654.0104293,1.57142133490985e-06,0.999998746187178
"28","fixed",NA,"Age.at.Solid.Introduction..months.4",-38.4483328368308,72390118.6478558,-5.31126810606072e-07,0.999999576222118
"29","fixed",NA,"Age.at.Solid.Introduction..months.5",-5.69128190089729,70896971.3918349,-8.02753882030107e-08,0.999999935949507
"30","fixed",NA,"Age.at.Solid.Introduction..months.6",-39.8511365136876,71262932.9380964,-5.59212691236058e-07,0.999999553812827
"31","fixed",NA,"Age.at.Solid.Introduction..months.7",-43.372939125526,70920015.9705139,-6.11575428064751e-07,0.999999512033408
"32","fixed",NA,"Age.at.Solid.Introduction..months.8",-51.9167221753984,80132586.0136537,-6.47885270625764e-07,0.999999483062345
"33","fixed",NA,"Dx.StatusCELIAC:month18",-71.0967414061016,24767169.1063673,-2.87060427054716e-06,0.999997709589172
"34","fixed",NA,"Dx.StatusCELIAC:month24",-91.2970198421705,26735826.6384211,-3.41478201055399e-06,0.999997275398155
"35","fixed",NA,"Dx.StatusCELIAC:month30",-91.646909285837,27005705.6739463,-3.39361283101938e-06,0.999997292288717
"36","fixed",NA,"Dx.StatusCELIAC:month36",-92.4208817043515,29081885.6970876,-3.17795354355605e-06,0.999997464359933
"37","fixed",NA,"Dx.StatusCELIAC:month48",-92.2018670129874,29669277.5912554,-3.10765460093853e-06,0.999997520450374
"38","fixed",NA,"Dx.StatusCELIAC:month54",2.02178206511583,101226581.305676,1.99728375594412e-08,0.999999984063981
"39","fixed",NA,"Dx.StatusCELIAC:month60",-28.0603893108822,38694674.2965863,-7.25174454133026e-07,0.999999421394499
"40","fixed",NA,"Dx.StatusCELIAC:month72",-28.158155379191,72338139.6086318,-3.8925738941496e-07,0.999999689417539
"41","fixed",NA,"Dx.StatusCELIAC:month84",-28.1600000473702,72338139.6086318,-3.89282890045599e-07,0.999999689397192
"42","ran_pars","patientID","sd__(Intercept)",0.199744574008565,NA,NA,NA
