"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-4.20872492418544,4.62181471709864,-0.910621732328439,0.362494715781708
"2","fixed",NA,"CountryUSA",19.2363191629262,16123.9163413968,0.00119303020157322,0.999048099847403
"3","fixed",NA,"SexMale",-81.310609025488,8460520.65016471,-9.61059163940519e-06,0.999992331857311
"4","fixed",NA,"Delivery.ModeVaginal",-20.1033737080062,16123.9163414722,-0.00124680463990615,0.999005194085223
"5","fixed",NA,"HLA.CategoryLow/No Risk",-63.4714661098736,9995716.09234362,-6.34986683530263e-06,0.999994933539289
"6","fixed",NA,"HLA.CategoryStandard Risk",0.780374327616401,1.28111504935862,0.609136804697667,0.542433763975364
"7","fixed",NA,"feeding_first_yearBreastmilk_and_formula",0.0264240474869511,1.18562895127064,0.0222869452189342,0.982219062503305
"8","fixed",NA,"feeding_first_yearFormula",0.61240520386638,1.4321955516613,0.427598873042169,0.668943186575301
"9","fixed",NA,"as.numeric(Age.at.Gluten.Introduction..months.)",-0.325906330207402,0.413708779556101,-0.787767498086676,0.430832715650968
"10","fixed",NA,"as.numeric(Age.at.Solid.Introduction..months.)",0.689329339662042,0.72079210900961,0.956349731143979,0.33889557251321
"11","fixed",NA,"Dx.StatusCELIAC:month",-0.0315302059896126,0.0427616039339581,-0.737348534407375,0.460910424320893
"12","fixed",NA,"Dx.StatusCONTROL:month",-0.0574773298082259,0.0541791450835284,-1.06087554020302,0.288746466538979
"13","ran_pars","patientID","sd__(Intercept)",1.2947156539201,NA,NA,NA
