"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-5.43654929384674,2.0127312199299,-2.70108062120489,0.00691145826845936
"2","fixed",NA,"CountryUSA",-0.178966970895381,0.702594033270454,-0.25472315792709,0.79893692866139
"3","fixed",NA,"SexMale",0.243277290800517,0.584293677266337,0.416361326959258,0.677145622882277
"4","fixed",NA,"Delivery.ModeVaginal",-0.0200386550415889,0.717361907072225,-0.0279338153364915,0.97771493822138
"5","fixed",NA,"HLA.CategoryLow/No Risk",0.00492646907848585,1.02893144670366,0.00478794684939267,0.996179785726973
"6","fixed",NA,"HLA.CategoryStandard Risk",0.360929283718417,0.63932082918358,0.564551109932283,0.572379127092854
"7","fixed",NA,"feeding_first_yearBreastmilk_and_formula",-0.0609910095232604,0.606488778703867,-0.10056411868593,0.919896481402755
"8","fixed",NA,"feeding_first_yearFormula",0.665923249978903,0.681887919678816,0.976587545784016,0.328773387270408
"9","fixed",NA,"as.numeric(Age.at.Gluten.Introduction..months.)",0.0490710813461077,0.0487167554953825,1.00727318244251,0.313803513353476
"10","fixed",NA,"as.numeric(Age.at.Solid.Introduction..months.)",0.328033683541877,0.259163985813499,1.26573791691079,0.205606928534495
"11","fixed",NA,"Dx.StatusCELIAC:month",0.00829772653754281,0.017920632293174,0.46302643800707,0.643345416786659
"12","fixed",NA,"Dx.StatusCONTROL:month",-2.95019561360249e-05,0.0183568761453535,-0.00160713380111203,0.998717693304956
"13","ran_pars","patientID","sd__(Intercept)",0,NA,NA,NA
