"","term","estimate","conf.low","conf.high","p.value","comparison"
"1","Dx Status: Case",0.864107821994385,0.232154730557715,3.21631321592325,0.827576192692839,"Dx Status: Case"
"2","Country: USA",0.747065975314805,0.121830366973942,4.58102183663646,0.752649048932045,"Country: USA"
"3","Sex:Male",2.47116929953923,0.642839246325659,9.49954089127223,0.187899965028562,"Sex:Male"
"4","Delivery Mode: Vaginal",0.629860726682706,0.0939983980780475,4.22054570214977,0.633868776591379,"Delivery Mode: Vaginal"
"5","HLADQ2.2 and DQ8",2.10587914810522e-12,0,Inf,0.999989225864459,"HLADQ2.2 and DQ8"
"6","HLADQ2.2 Heterozygous",2.64164570984547,0.223180173980133,31.2675267336523,0.441034430383377,"HLADQ2.2 Heterozygous"
"7","HLADQ2.2 Homozygous",4.08090357232316,0.212908370228441,78.2203816070321,0.350647463796728,"HLADQ2.2 Homozygous"
"8","HLADQ2.2/2.5 Homozygous",4.22482097172347,0.363644436760387,49.0839689509002,0.249502282377524,"HLADQ2.2/2.5 Homozygous"
"9","HLADQ2.3 Heterozygous",17.1857568741208,0.677775398375704,435.764177992004,0.0846760597333585,"HLADQ2.3 Heterozygous"
"10","HLADQ2.5 and DQ7",1.53569411721607,0.0857958943737613,27.487986912032,0.770700559448964,"HLADQ2.5 and DQ7"
"11","HLADQ2.5 and DQ8",2.35239956349278e-18,0,Inf,0.999998723149739,"HLADQ2.5 and DQ8"
"12","HLADQ2.5 Heterozygous",2.91774865513339,0.278938578753517,30.5201856716112,0.371317187792777,"HLADQ2.5 Heterozygous"
"13","HLADQ2.5 Homozygous",2.66350586462433e-26,0,Inf,0.999996642254934,"HLADQ2.5 Homozygous"
"14","HLADQ8",3.28834377154998e-18,0,Inf,0.999997088657847,"HLADQ8"
"15","HLADQ8 and DQ7",8.46925417678593e-17,0,Inf,0.99999937774991,"HLADQ8 and DQ7"
"16","HLANegative",6.8732853472361e-18,0,Inf,0.999998590431582,"HLANegative"
