protein_id	genome	start	end	strand	partial	yutin	cluster
sample-1_30_80291|235|1	sample-1_30_80291	1	705	-	True		cl_23
sample-1_30_80291|169|2	sample-1_30_80291	711	1217	-	False		cl_23
sample-1_30_80291|45|3	sample-1_30_80291	1550	1684	-	False		cl_23
sample-1_30_80291|59|4	sample-1_30_80291	1911	2087	-	False		cl_23
sample-1_30_80291|66|5	sample-1_30_80291	2131	2328	-	False		cl_23
sample-1_30_80291|911|6	sample-1_30_80291	2399	5131	-	False		cl_23
sample-1_30_80291|79|7	sample-1_30_80291	5145	5381	-	False	gene48	cl_2362
sample-1_30_80291|43|8	sample-1_30_80291	5599	5727	-	False	gene48	cl_2716
sample-1_30_80291|44|9	sample-1_30_80291	5852	5983	-	False		cl_2715
sample-1_30_80291|224|10	sample-1_30_80291	6897	7568	-	False	gene48	cl_2718
sample-1_30_80291|53|11	sample-1_30_80291	8032	8190	-	False		cl_2357
sample-1_30_80291|63|12	sample-1_30_80291	8981	9169	-	False	gene49	cl_1281
sample-1_30_80291|74|13	sample-1_30_80291	9166	9387	-	False		cl_614
sample-1_30_80291|132|14	sample-1_30_80291	9365	9760	-	False	gene49	cl_52
sample-1_30_80291|1285|15	sample-1_30_80291	9760	13614	-	False	Tstab	cl_809
sample-1_30_80291|66|16	sample-1_30_80291	13614	13811	-	False	Ttub	
sample-1_30_80291|114|17	sample-1_30_80291	14003	14344	-	False	Ttub	cl_11
sample-1_30_80291|326|18	sample-1_30_80291	14298	15275	-	False	IHF_53	cl_777
sample-1_30_80291|231|19	sample-1_30_80291	15272	15964	-	False	IHF_54	cl_12
sample-1_30_80291|123|20	sample-1_30_80291	16303	16671	-	False		cl_19
sample-1_30_80291|162|21	sample-1_30_80291	17126	17611	-	False		
sample-1_30_80291|124|22	sample-1_30_80291	17619	17990	-	False		cl_113
sample-1_30_80291|172|23	sample-1_30_80291	17990	18505	-	False		cl_239
sample-1_30_80291|239|24	sample-1_30_80291	18533	19249	-	False		cl_203
sample-1_30_80291|104|25	sample-1_30_80291	19452	19763	-	False		cl_608
sample-1_30_80291|74|26	sample-1_30_80291	20283	20504	-	False	36eps	cl_315
sample-1_30_80291|48|27	sample-1_30_80291	21096	21239	-	False		
sample-1_30_80291|71|28	sample-1_30_80291	21184	21396	-	False		
sample-1_30_80291|45|29	sample-1_30_80291	21552	21686	-	False		
sample-1_30_80291|250|30	sample-1_30_80291	22776	23525	-	False	36eps	cl_315
sample-1_30_80291|223|31	sample-1_30_80291	24038	24706	-	False	36eps	cl_315
sample-1_30_80291|107|32	sample-1_30_80291	24696	25016	-	False		cl_272
sample-1_30_80291|460|33	sample-1_30_80291	25119	26498	-	False		cl_628
sample-1_30_80291|179|34	sample-1_30_80291	27203	27739	-	False		cl_628
sample-1_30_80291|1491|35	sample-1_30_80291	27699	32171	-	False		cl_275
sample-1_30_80291|108|36	sample-1_30_80291	32602	32925	-	False		cl_2721
sample-1_30_80291|1154|37	sample-1_30_80291	33007	36468	-	False	MPP	cl_173
sample-1_30_80291|323|38	sample-1_30_80291	36470	37438	-	False		cl_46
sample-1_30_80291|73|39	sample-1_30_80291	37435	37653	-	False		cl_773
sample-1_30_80291|48|40	sample-1_30_80291	37653	37796	-	False		
sample-1_30_80291|137|41	sample-1_30_80291	37834	38244	-	False		cl_42
sample-1_30_80291|74|42	sample-1_30_80291	38342	38563	-	False	gene73	cl_2365
sample-1_30_80291|235|43	sample-1_30_80291	38526	39230	-	False	gene73	cl_41
sample-1_30_80291|135|44	sample-1_30_80291	39232	39636	-	False	gene74	cl_704
sample-1_30_80291|385|45	sample-1_30_80291	39899	41053	-	False	gene75	cl_39
sample-1_30_80291|492|46	sample-1_30_80291	41079	42554	-	False	MCP	cl_3
sample-1_30_80291|450|47	sample-1_30_80291	42571	43920	-	False	gene77	cl_43
sample-1_30_80291|153|48	sample-1_30_80291	44294	44752	-	False	portal	cl_4
sample-1_30_80291|631|49	sample-1_30_80291	44835	46727	-	False	portal	cl_4
sample-1_30_80291|46|50	sample-1_30_80291	46854	46991	-	False		cl_306
sample-1_30_80291|188|51	sample-1_30_80291	46994	47557	-	False	TerL	
sample-1_30_80291|543|52	sample-1_30_80291	47665	49293	-	False	TerL	cl_6
sample-1_30_80291|108|53	sample-1_30_80291	49305	49628	-	False		cl_820
sample-1_30_80291|112|54	sample-1_30_80291	49651	49986	-	False		cl_798
sample-1_30_80291|206|55	sample-1_30_80291	49983	50600	-	False		cl_82
sample-1_30_80291|333|56	sample-1_30_80291	50612	51610	-	False	PDDEXK_alpha	cl_336
sample-1_30_80291|240|57	sample-1_30_80291	51607	52326	-	False	gene86	cl_40
sample-1_30_80291|182|58	sample-1_30_80291	52283	52828	-	False		cl_1297
sample-1_30_80291|230|59	sample-1_30_80291	52832	53521	-	False		cl_725
sample-1_30_80291|47|60	sample-1_30_80291	53989	54129	+	False		cl_2217
sample-1_30_80291|67|61	sample-1_30_80291	54359	54559	+	False		cl_1969
sample-1_30_80291|52|62	sample-1_30_80291	54559	54714	+	False		cl_1526
sample-1_30_80291|39|63	sample-1_30_80291	54723	54839	+	False		cl_2717
sample-1_30_80291|61|64	sample-1_30_80291	54836	55018	+	False		cl_2083
sample-1_30_80291|231|65	sample-1_30_80291	55158	55850	+	False		cl_751
sample-1_30_80291|55|66	sample-1_30_80291	57623	57787	+	False		cl_1530
sample-1_30_80291|78|67	sample-1_30_80291	58279	58512	+	False		cl_1643
sample-1_30_80291|54|68	sample-1_30_80291	58581	58742	+	False		cl_774
sample-1_30_80291|48|69	sample-1_30_80291	60707	60850	+	False		cl_756
sample-1_30_80291|71|70	sample-1_30_80291	60938	61150	+	False		cl_742
sample-1_30_80291|84|71	sample-1_30_80291	61152	61403	+	False		cl_775
sample-1_30_80291|122|72	sample-1_30_80291	61408	61773	+	False		cl_1294
sample-1_30_80291|136|73	sample-1_30_80291	61876	62283	+	False	SF1	cl_2719
sample-1_30_80291|277|74	sample-1_30_80291	62231	63061	+	False	SF1	cl_2203
sample-1_30_80291|419|75	sample-1_30_80291	63151	64407	+	False	DNApB	cl_1
sample-1_30_80291|126|76	sample-1_30_80291	64404	64781	+	False	DNApB	cl_1
sample-1_30_80291|228|77	sample-1_30_80291	64750	65433	+	False	DNApB	cl_1
sample-1_30_80291|56|78	sample-1_30_80291	65503	65670	+	False		cl_1328
sample-1_30_80291|62|79	sample-1_30_80291	65667	65852	+	False	SNF2	cl_557
sample-1_30_80291|431|80	sample-1_30_80291	65842	67134	+	False	SNF2	cl_557
sample-1_30_80291|305|81	sample-1_30_80291	67208	68122	+	False	RecT	cl_807
sample-1_30_80291|252|82	sample-1_30_80291	68245	69000	+	False	gene20	cl_205
sample-1_30_80291|93|83	sample-1_30_80291	69172	69450	+	False	ssb	cl_51
sample-1_30_80291|250|84	sample-1_30_80291	69404	70153	+	False	ssb	cl_1087
sample-1_30_80291|34|85	sample-1_30_80291	70113	70214	+	False		cl_2363
sample-1_30_80291|133|86	sample-1_30_80291	70288	70686	+	False	primase	cl_2720
sample-1_30_80291|253|87	sample-1_30_80291	70664	71422	+	False	primase	cl_2
sample-1_30_80291|179|88	sample-1_30_80291	71415	71951	+	False	gene23	cl_45
sample-1_30_80291|161|89	sample-1_30_80291	71926	72408	+	False		cl_719
sample-1_30_80291|422|90	sample-1_30_80291	72405	73670	+	False	DNA_lig	cl_8
sample-1_30_80291|118|91	sample-1_30_80291	73627	73980	+	False		cl_1122
sample-1_30_80291|86|92	sample-1_30_80291	74369	74626	+	False		cl_724
sample-1_30_80291|111|93	sample-1_30_80291	74601	74933	+	False	HNH	cl_74
sample-1_30_80291|93|94	sample-1_30_80291	74923	75201	+	False		cl_1239
sample-1_30_80291|102|95	sample-1_30_80291	75203	75508	+	False		cl_741
sample-1_30_80291|59|96	sample-1_30_80291	75498	75674	+	False		cl_1102
sample-1_30_80291|101|97	sample-1_30_80291	75661	75963	+	False		cl_800
sample-1_30_80291|90|98	sample-1_30_80291	75944	76213	+	False		cl_1718
sample-1_30_80291|51|99	sample-1_30_80291	76185	76337	+	False		cl_920
sample-1_30_80291|127|100	sample-1_30_80291	76349	76729	+	False	Gp157	cl_13
sample-1_30_80291|124|101	sample-1_30_80291	76753	77124	+	False	Gp157	cl_1474
sample-1_30_80291|146|102	sample-1_30_80291	77247	77684	+	False	gene34	cl_10
sample-1_30_80291|229|103	sample-1_30_80291	77650	78336	+	False	gene34	cl_10
sample-1_30_80291|82|104	sample-1_30_80291	78471	78716	+	False		cl_1372
sample-1_30_80291|228|105	sample-1_30_80291	79588	80271	+	False	DUF2829	cl_30
