"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Viruses;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Bocaparvovirus;Bocavirus PgBoV-1",2.19527986742192,-2.54699305856863,0.567633133252191,-4.48704085326365,7.22192305433046e-06,4.75443267743422e-05
"Viruses;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Bocaparvovirus;Primate bocaparvovirus 1",7.60198358314829,-4.77147187059808,0.659161423431642,-7.23870011348276,4.53005434092478e-13,8.94685732332644e-12
"Viruses;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Dependoparvovirus;Adeno-associated dependoparvovirus A",2.67026653382047,2.91302396420065,0.56271676456006,5.17671437508725,2.2582753718599e-07,1.78403754376932e-06
"Viruses;Peploviricota;Herviviricetes;Herpesvirales;Herpesviridae;Lymphocryptovirus;Human gammaherpesvirus 4",1.31287539564,-1.29702879621508,0.466975755126702,-2.7775077870224,0.00547775275101692,0.0227360665202063
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Caliciviridae;unclassified Caliciviridae genus;unclassified Caliciviridae species",417.73341496943,5.88013861227422,0.816070105234581,7.20543317854288,5.78596129482591e-13,9.14181884582494e-12
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;untyped human enterovirus",2.01056814037496,1.5077071044635,0.580692252952715,2.59639610619408,0.00942073910974528,0.0354399233176132
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;unclassified Picornaviridae genus;unclassified Picornaviridae species",87.3870959511541,4.24112154907817,0.894553109990617,4.74105058907308,2.12612831251815e-06,1.52694669717213e-05
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;unclassified Picornavirales family;unclassified Picornavirales genus;unclassified Picornavirales species",4.46474845877351,-3.41515372178744,0.59548835268089,-5.73504705241069,9.74852790140209e-09,1.10019100601538e-07
"Viruses;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;unclassified Astroviridae genus;Primate astrovirus",3.08215235842311,2.32050376390507,0.610003718372089,3.8040813424839,0.000142331408085431,0.000803155802767791
"Viruses;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae;Mastadenovirus;Human adenovirus sp.",1.21962303514416,1.75441556863685,0.485521173395419,3.61346871109165,0.000302127829160386,0.00159120656691137
"Viruses;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae;Mastadenovirus;Human mastadenovirus C",43.9079356844051,8.06681364338382,0.702559950206624,11.482028887373,1.62423712781457e-30,1.28314733097351e-28
"Viruses;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae;Mastadenovirus;unidentified adenovirus",3.70969727127359,3.58025291784529,0.579681278302266,6.17624382890356,6.56445824737164e-10,8.64320335903933e-09
"Viruses;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae;unclassified Adenoviridae genus;Pan troglodytes adenovirus",1.18940978850343,1.27181507647375,0.50517184106792,2.51758901245399,0.0118161108492118,0.0424305798676241
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Alphatorquevirus;Torque teno virus 7",3.68129638650036,-3.39879402370646,0.618287268777351,-5.49711144857874,3.86062727447754e-08,3.38877282981917e-07
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Alphatorquevirus;unclassified Alphatorquevirus species",1.60743812266625,-2.98407097121201,0.532217276646414,-5.6068660341414,2.06023001008896e-08,2.03447713496284e-07
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Betatorquevirus;Torque teno mini virus 8",2.08186313078161,-1.80628979857109,0.536728281294788,-3.36537101084676,0.000764407985713962,0.00377426442946269
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Betatorquevirus;Torque teno mini virus ALH8",9.5045681504907,5.40896597933031,0.638281321703708,8.47426643300894,2.36565452749008e-17,6.22955692239053e-16
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Gammatorquevirus;Torque teno midi virus 13",1.19531798178384,-1.37232855577969,0.496974045550457,-2.76136866314553,0.00575596620764717,0.0227360665202063
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;Gammatorquevirus;Torque teno midi virus 9",1.19233275194533,-1.36972675132034,0.491958000753537,-2.78423513637814,0.00536541221133632,0.0227360665202063
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;unclassified Anelloviridae genus;Human anellovirus zj-ad 1",1.34313921124114,1.51403061578722,0.490657883410327,3.08571545873047,0.00203063043473286,0.00943645907905269
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;unclassified Anelloviridae genus;Torque teno virus",141.44298074261,-8.26133000244232,0.900004920238039,-9.1792053761854,4.34284198095943e-20,1.71542258247897e-18
"Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;Anelloviridae;unclassified Anelloviridae genus;unclassified Anelloviridae species",558.761676398655,-4.08633416524157,0.97831147915843,-4.17692550102422,2.95475746082399e-05,0.000179558338003919
