"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-2.14430593121993,70864455.6051566,-3.02592592140635e-08,0.999999975856604
"2","fixed",NA,"Dx.StatusCELIAC",12.0343509000057,18871512.7712758,6.3769932203438e-07,0.999999491189557
"3","fixed",NA,"month18",71.1903938716837,16807179.262852,4.23571336738413e-06,0.9999966203897
"4","fixed",NA,"month24",142.982179084837,17981090.6741681,7.95180791175519e-06,0.999993655375237
"5","fixed",NA,"month30",67.5238670012241,18856917.8554958,3.5808538552627e-06,0.999997142891994
"6","fixed",NA,"month36",129.945146661617,20587674.3375663,6.31179338331122e-06,0.999994963917509
"7","fixed",NA,"month48",134.178559052551,21047288.8047151,6.37509943905423e-06,0.999994913406584
"8","fixed",NA,"month54",156.479882000017,71593737.2567486,2.18566438903518e-06,0.999998256092129
"9","fixed",NA,"month60",125.532111492926,27440045.2676411,4.57477785727127e-06,0.999996349855379
"10","fixed",NA,"month72",135.691026675624,51469612.9980475,2.63633275581013e-06,0.999997896510797
"11","fixed",NA,"month84",132.460736380245,51469612.9980475,2.57357164090723e-06,0.999997946586922
"12","fixed",NA,"CountryUSA",-17.812303069579,15038476.4313218,-1.18444864750261e-06,0.999999054946711
"13","fixed",NA,"SexMale",-33.8138820749891,11467838.1241799,-2.9485838314802e-06,0.999997647370485
"14","fixed",NA,"Delivery.ModeVaginal",143.548778736825,14189814.9390191,1.01163249382552e-05,0.99999192834052
"15","fixed",NA,"HLA.CategoryLow/No Risk",70.8300512833475,16820159.5578995,4.2110213663272e-06,0.999996640091067
"16","fixed",NA,"HLA.CategoryStandard Risk",11.3619485098598,11825113.1085778,9.60832121057509e-07,0.999999233366885
"17","fixed",NA,"feeding_first_yearBreastmilk_and_formula",91.0266668067351,10460135.5941883,8.70224539510847e-06,0.999993056612755
"18","fixed",NA,"feeding_first_yearFormula",-51.9573329631589,12868165.4053931,-4.03766436988627e-06,0.999996778409938
"19","fixed",NA,"Age.at.Gluten.Introduction..months.11",31.702188900149,29843341.0766107,1.06228685383337e-06,0.99999915241772
"20","fixed",NA,"Age.at.Gluten.Introduction..months.15",-24.2014905559433,26061472.5227298,-9.28630971823856e-07,0.999999259059685
"21","fixed",NA,"Age.at.Gluten.Introduction..months.36",72.4951884307333,33602859.7398112,2.15741127368526e-06,0.999998278634853
"22","fixed",NA,"Age.at.Gluten.Introduction..months.4",258.677600985154,40000199.0808587,6.46690783868972e-06,0.999994840154079
"23","fixed",NA,"Age.at.Gluten.Introduction..months.5",136.582540099426,30853017.6803005,4.42687783459942e-06,0.999996467862523
"24","fixed",NA,"Age.at.Gluten.Introduction..months.6",115.611262228651,19986024.2396593,5.78460532431647e-06,0.999995384552721
"25","fixed",NA,"Age.at.Gluten.Introduction..months.7",26.0212632183399,16675180.3548848,1.56047866736969e-06,0.999998754918164
"26","fixed",NA,"Age.at.Gluten.Introduction..months.8",-15.8291289684853,19728303.3224834,-8.0235632581975e-07,0.999999359812275
"27","fixed",NA,"Age.at.Gluten.Introduction..months.9",22.6990146124347,22362036.5716094,1.01506920175836e-06,0.999999190091956
"28","fixed",NA,"Age.at.Solid.Introduction..months.4",-449.736451188346,72358026.6232287,-6.21543278854387e-06,0.999995040802139
"29","fixed",NA,"Age.at.Solid.Introduction..months.5",-431.034920440287,70887711.1783,-6.08053093089899e-06,0.999995148438249
"30","fixed",NA,"Age.at.Solid.Introduction..months.6",-305.860166178095,71257864.2216295,-4.29230049930762e-06,0.999996575239701
"31","fixed",NA,"Age.at.Solid.Introduction..months.7",-389.383933164109,70884601.0856746,-5.4932090637497e-06,0.999995617053299
"32","fixed",NA,"Age.at.Solid.Introduction..months.8",-214.389334687282,79954131.2788016,-2.68140409079929e-06,0.999997860549075
"33","fixed",NA,"Dx.StatusCELIAC:month18",-65.5325769771509,24743096.8368217,-2.64851960162189e-06,0.999997886787101
"34","fixed",NA,"Dx.StatusCELIAC:month24",-143.549112213995,26787036.0279088,-5.35890242072449e-06,0.999995724214496
"35","fixed",NA,"Dx.StatusCELIAC:month30",-73.4957592242573,27148098.0672062,-2.70721577041293e-06,0.999997839954334
"36","fixed",NA,"Dx.StatusCELIAC:month36",-122.785775878104,29216067.5926694,-4.20267975793267e-06,0.999996646746707
"37","fixed",NA,"Dx.StatusCELIAC:month48",-133.353421960213,29797895.3213605,-4.47526311915793e-06,0.999996429256652
"38","fixed",NA,"Dx.StatusCELIAC:month54",-117.815554196401,101241223.432437,-1.16371128481102e-06,0.999999071492733
"39","fixed",NA,"Dx.StatusCELIAC:month60",-125.012048919368,38765482.7603066,-3.22482889462098e-06,0.999997426958814
"40","fixed",NA,"Dx.StatusCELIAC:month72",-141.614620437315,72348997.4730152,-1.95738193179712e-06,0.999998438235177
"41","fixed",NA,"Dx.StatusCELIAC:month84",-145.008138361348,72348997.4730152,-2.00428676866509e-06,0.999998400810532
"42","ran_pars","patientID","sd__(Intercept)",0.126553674068824,NA,NA,NA
