"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-61.4800999309512,70903598.424361,-8.67094213794204e-07,0.999999308158914
"2","fixed",NA,"Dx.StatusCELIAC",62.9123344224279,18873766.5438791,3.33332163859104e-06,0.999997340394128
"3","fixed",NA,"month18",-0.627903863045794,17045668.501677,-3.68365642558412e-08,0.999999970608674
"4","fixed",NA,"month24",71.8298943987304,17957046.1105936,4.0000952248129e-06,0.999996808385778
"5","fixed",NA,"month30",-1.01079962037607,18856019.3476863,-5.36062040316108e-08,0.999999957228437
"6","fixed",NA,"month36",-1.1827940041586,20585756.8055333,-5.7456911365079e-08,0.999999954156018
"7","fixed",NA,"month48",-1.18854855711764,21048715.4660721,-5.64665601106836e-08,0.999999954946204
"8","fixed",NA,"month54",-15.1547598542028,71296773.2156843,-2.12558846223759e-07,0.999999830402578
"9","fixed",NA,"month60",61.7868059668017,27445666.6926446,2.25124084828154e-06,0.999998203769685
"10","fixed",NA,"month72",61.7092608988012,51482375.594133,1.19864827888466e-06,0.999999043617044
"11","fixed",NA,"month84",61.7609512078736,51482375.594133,1.19965231781014e-06,0.999999042815937
"12","fixed",NA,"CountryUSA",0.998737071020902,15323334.7226039,6.51775275487282e-08,0.999999947995857
"13","fixed",NA,"SexMale",5.92719599653768,11484536.4543522,5.16102327690511e-07,0.999999588209921
"14","fixed",NA,"Delivery.ModeVaginal",3.26268663925859,14464690.1328241,2.25562152337761e-07,0.999999820027441
"15","fixed",NA,"HLA.CategoryLow/No Risk",-55.4192391212374,16855918.3321287,-3.28782081339372e-06,0.999997376698534
"16","fixed",NA,"HLA.CategoryStandard Risk",4.10548483215507,11855872.5443782,3.46282807679289e-07,0.999999723706294
"17","fixed",NA,"feeding_first_yearBreastmilk_and_formula",-4.45167655563416,10516079.3882037,-4.23320934665801e-07,0.999999662238762
"18","fixed",NA,"feeding_first_yearFormula",0.268604993370308,12978381.665591,2.06963395199302e-08,0.99999998348671
"19","fixed",NA,"Age.at.Gluten.Introduction..months.11",3.11154537788078,29888807.4991191,1.0410403218571e-07,0.999999916937
"20","fixed",NA,"Age.at.Gluten.Introduction..months.15",70.293161284772,25573390.2451934,2.74868371423628e-06,0.999997806867702
"21","fixed",NA,"Age.at.Gluten.Introduction..months.36",58.0164662662884,33720141.771493,1.72052853927606e-06,0.999998627216842
"22","fixed",NA,"Age.at.Gluten.Introduction..months.4",3.34737541042859,40058122.3998925,8.35629632615427e-08,0.999999933326402
"23","fixed",NA,"Age.at.Gluten.Introduction..months.5",-4.8624307917491,30849209.7790932,-1.57619298081483e-07,0.999999874237996
"24","fixed",NA,"Age.at.Gluten.Introduction..months.6",-1.7306355029673,20125053.4244418,-8.59940824239227e-08,0.999999931386649
"25","fixed",NA,"Age.at.Gluten.Introduction..months.7",0.781247044739892,16686668.8364978,4.68186342280082e-08,0.999999962644135
"26","fixed",NA,"Age.at.Gluten.Introduction..months.8",0.289142232497891,19781044.9639861,1.46171364063077e-08,0.999999988337212
"27","fixed",NA,"Age.at.Gluten.Introduction..months.9",1.02589765533695,22401584.8980405,4.57957622197833e-08,0.999999963460268
"28","fixed",NA,"Age.at.Solid.Introduction..months.4",-57.1888556630716,72384501.0964338,-7.90070454265922e-07,0.999999369614983
"29","fixed",NA,"Age.at.Solid.Introduction..months.5",-57.3732078082188,70902388.1561518,-8.0918582998732e-07,0.999999354363119
"30","fixed",NA,"Age.at.Solid.Introduction..months.6",-59.2526516407315,71260036.7637662,-8.31499032720959e-07,0.999999336559759
"31","fixed",NA,"Age.at.Solid.Introduction..months.7",-59.9225359825069,70919450.6635544,-8.44937960204775e-07,0.999999325837047
"32","fixed",NA,"Age.at.Solid.Introduction..months.8",-54.8574090818312,80134438.3319768,-6.84567212595548e-07,0.99999945379439
"33","fixed",NA,"Dx.StatusCELIAC:month18",0.170881157027133,24896046.4838997,6.86378687225066e-09,0.99999999452349
"34","fixed",NA,"Dx.StatusCELIAC:month24",-70.2684789300758,26767506.0580174,-2.62514104891849e-06,0.999997905440487
"35","fixed",NA,"Dx.StatusCELIAC:month30",1.23476129741692,27148416.3018188,4.54818904973914e-08,0.999999963710702
"36","fixed",NA,"Dx.StatusCELIAC:month36",1.68720442366046,29213608.8942055,5.77540566716876e-08,0.99999995391893
"37","fixed",NA,"Dx.StatusCELIAC:month48",1.83603421209439,29797270.080052,6.16175309738705e-08,0.999999950836323
"38","fixed",NA,"Dx.StatusCELIAC:month54",14.0228626870783,101044614.183068,1.38778922562585e-07,0.99999988927044
"39","fixed",NA,"Dx.StatusCELIAC:month60",-61.1873598159074,38768236.2551681,-1.57828587850062e-06,0.999998740710065
"40","fixed",NA,"Dx.StatusCELIAC:month72",-59.3838199419823,72356265.5222892,-8.20714274200473e-07,0.999999345164752
"41","fixed",NA,"Dx.StatusCELIAC:month84",-59.3580335435983,72356265.5222892,-8.20357893198803e-07,0.999999345449103
"42","ran_pars","patientID","sd__(Intercept)",0.197456909858195,NA,NA,NA
