"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-51.8043514542143,70923175.5860559,-7.30429101998635e-07,0.999999417201897
"2","fixed",NA,"Dx.StatusCELIAC",-61.52948670429,18880027.3660172,-3.25897232622868e-06,0.999997399716297
"3","fixed",NA,"month18",1.56864117149926e-12,17045668.501677,9.20257936111414e-20,1
"4","fixed",NA,"month24",0.0510912201770257,18115208.9420171,2.820349483164e-09,0.999999997749687
"5","fixed",NA,"month30",0.107507846173707,18857313.8193381,5.70112197334588e-09,0.999999995451163
"6","fixed",NA,"month36",2.16836213035372,20589031.8366595,1.05316371724331e-07,0.999999915969693
"7","fixed",NA,"month48",0.265620406708606,21052215.3480064,1.26172187733088e-08,0.999999989932916
"8","fixed",NA,"month54",0.00439639418499287,71601317.1342346,6.14010239050592e-11,0.999999999951009
"9","fixed",NA,"month60",0.199903256951599,27446325.6860696,7.2834250834916e-09,0.999999994188668
"10","fixed",NA,"month72",0.125253377756596,51487384.1490036,2.43270035615161e-09,0.999999998058986
"11","fixed",NA,"month84",0.125253377756616,51487384.1490036,2.43270035615201e-09,0.999999998058986
"12","fixed",NA,"CountryUSA",-1.04822058664913,15323600.3384416,-6.84056333693006e-08,0.999999945420201
"13","fixed",NA,"SexMale",-0.323416658604289,11530815.2261551,-2.80480306258564e-08,0.999999977620909
"14","fixed",NA,"Delivery.ModeVaginal",0.347067249803891,14479177.0062814,2.39700950995574e-08,0.999999980874631
"15","fixed",NA,"HLA.CategoryLow/No Risk",0.0820321119865818,16873109.1254767,4.86170695492757e-09,0.999999996120919
"16","fixed",NA,"HLA.CategoryStandard Risk",0.326781901564123,11875715.6602587,2.75168175891645e-08,0.999999978044756
"17","fixed",NA,"feeding_first_yearBreastmilk_and_formula",0.0900076409922118,10551420.9508683,8.53038101799973e-09,0.999999993193741
"18","fixed",NA,"feeding_first_yearFormula",1.23491768774087,12978485.7279552,9.51511380931678e-08,0.999999924080376
"19","fixed",NA,"Age.at.Gluten.Introduction..months.11",0.393704102875886,29890734.0989149,1.31714430824293e-08,0.999999989490709
"20","fixed",NA,"Age.at.Gluten.Introduction..months.15",1.51805311368699,26087184.0021135,5.81915285898243e-08,0.999999953569878
"21","fixed",NA,"Age.at.Gluten.Introduction..months.36",-0.758407153596542,33729203.5925774,-2.24851782081045e-08,0.999999982059423
"22","fixed",NA,"Age.at.Gluten.Introduction..months.4",-1.53613867898008,40060462.4468693,-3.83455053974328e-08,0.999999969404713
"23","fixed",NA,"Age.at.Gluten.Introduction..months.5",0.774034335538158,30866652.722732,2.50767176632701e-08,0.999999979991674
"24","fixed",NA,"Age.at.Gluten.Introduction..months.6",0.0679728923770193,20135322.7619577,3.37580346640594e-09,0.999999997306499
"25","fixed",NA,"Age.at.Gluten.Introduction..months.7",0.0266233398935927,16687531.8169192,1.59540309409926e-09,0.999999998727052
"26","fixed",NA,"Age.at.Gluten.Introduction..months.8",-0.46389865613415,19781849.3832512,-2.34507222831715e-08,0.999999981289031
"27","fixed",NA,"Age.at.Gluten.Introduction..months.9",-0.926695353181658,22401609.174196,-4.13673565133483e-08,0.999999966993625
"28","fixed",NA,"Age.at.Solid.Introduction..months.4",0.262721211942328,72390129.1419248,3.62924082408044e-09,0.999999997104285
"29","fixed",NA,"Age.at.Solid.Introduction..months.5",0.89988581144303,70912867.7811785,1.26900214248827e-08,0.999999989874828
"30","fixed",NA,"Age.at.Solid.Introduction..months.6",0.413621516684944,71263048.4569452,5.80415131882606e-09,0.999999995368957
"31","fixed",NA,"Age.at.Solid.Introduction..months.7",1.81079038121899,70921059.7559148,2.5532477764025e-08,0.99999997962803
"32","fixed",NA,"Age.at.Solid.Introduction..months.8",76.5700538582037,80136156.3962287,9.5549945619562e-07,0.999999237621736
"33","fixed",NA,"Dx.StatusCELIAC:month18",-0.0392498935711409,24896048.4482149,-1.57655114034594e-09,0.999999998742094
"34","fixed",NA,"Dx.StatusCELIAC:month24",-0.391033391652612,26875181.1800685,-1.45499815994772e-08,0.999999988390794
"35","fixed",NA,"Dx.StatusCELIAC:month30",-0.377798081029842,27149275.2567813,-1.39155862341289e-08,0.999999988896969
"36","fixed",NA,"Dx.StatusCELIAC:month36",71.1289765488082,29216574.6775295,2.4345419452443e-06,0.999998057516569
"37","fixed",NA,"Dx.StatusCELIAC:month48",62.5466218319383,29800452.4391218,2.09884806144176e-06,0.999998325361536
"38","fixed",NA,"Dx.StatusCELIAC:month54",62.3343981461892,101241989.015404,6.1569709122077e-07,0.999999508744797
"39","fixed",NA,"Dx.StatusCELIAC:month60",62.5613438430148,38768730.0689687,1.61370629710387e-06,0.99999871244866
"40","fixed",NA,"Dx.StatusCELIAC:month72",62.944254874659,72362715.6036368,8.69843735818776e-07,0.999999305965113
"41","fixed",NA,"Dx.StatusCELIAC:month84",62.9442548746591,72362715.6036368,8.69843735818777e-07,0.999999305965113
"42","ran_pars","patientID","sd__(Intercept)",0.2,NA,NA,NA
