"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",12.1635222095128,70908979.2104742,1.71537121884221e-07,0.999999863133179
"2","fixed",NA,"Dx.StatusCELIAC",-32.3183928626663,18877428.4322753,-1.71201246920955e-06,0.999998634011683
"3","fixed",NA,"month18",0.105903084736501,17045668.501677,6.21290298623855e-09,0.999999995042821
"4","fixed",NA,"month24",4.49125481745715,18115109.4038172,2.47928660950331e-07,0.999999802181549
"5","fixed",NA,"month30",3.9326484192192,18856929.5652038,2.08551896300022e-07,0.999999833599662
"6","fixed",NA,"month36",3.80700985072234,20588501.9087277,1.84909512484175e-07,0.999999852463555
"7","fixed",NA,"month48",3.77342930737209,21051869.2431601,1.79244382709536e-07,0.999999856983674
"8","fixed",NA,"month54",114.882324117349,71588546.6374722,1.60475843571904e-06,0.99999871958802
"9","fixed",NA,"month60",3.99105055200474,27446193.9251972,1.45413625032385e-07,0.999999883976714
"10","fixed",NA,"month72",-1.24737566586128,51477084.92338,-2.42316686680667e-08,0.999999980665926
"11","fixed",NA,"month84",-1.24186080423422,51477084.92338,-2.412453630742e-08,0.999999980751405
"12","fixed",NA,"CountryUSA",19.1605440332368,15312729.9625103,1.25128204312013e-06,0.999999001621377
"13","fixed",NA,"SexMale",-39.7286195587134,11507539.1677511,-3.45239924709964e-06,0.999997245383943
"14","fixed",NA,"Delivery.ModeVaginal",6.62495069938312,14464705.7081424,4.58007983920049e-07,0.999999634562501
"15","fixed",NA,"HLA.CategoryLow/No Risk",36.1555502042057,16788636.2343813,2.15357279170556e-06,0.999998281697519
"16","fixed",NA,"HLA.CategoryStandard Risk",-17.2586725330817,11855687.9358032,-1.45572931967633e-06,0.999998838496051
"17","fixed",NA,"feeding_first_yearBreastmilk_and_formula",31.7125856513609,10512229.4715378,3.01673262909869e-06,0.999997592995611
"18","fixed",NA,"feeding_first_yearFormula",-9.83381025109414,12976955.9095362,-7.57790218264337e-07,0.999999395370885
"19","fixed",NA,"Age.at.Gluten.Introduction..months.11",-72.8027212352636,29804800.7748673,-2.44265082612644e-06,0.999998051046618
"20","fixed",NA,"Age.at.Gluten.Introduction..months.15",-70.1821952223934,26067299.0437898,-2.69234626512306e-06,0.999997851818483
"21","fixed",NA,"Age.at.Gluten.Introduction..months.36",-77.6976964658716,33661934.3994586,-2.30817681312816e-06,0.999998158341357
"22","fixed",NA,"Age.at.Gluten.Introduction..months.4",-50.7699878001619,39982523.3566246,-1.26980449301107e-06,0.9999989868426
"23","fixed",NA,"Age.at.Gluten.Introduction..months.5",-34.7826361249228,30815719.9716321,-1.12873027652583e-06,0.999999099403539
"24","fixed",NA,"Age.at.Gluten.Introduction..months.6",-40.5401105558087,20102342.7730751,-2.01668586659003e-06,0.999998390917483
"25","fixed",NA,"Age.at.Gluten.Introduction..months.7",3.29180033170163,16686455.8124672,1.97273787117944e-07,0.999999842598291
"26","fixed",NA,"Age.at.Gluten.Introduction..months.8",-39.1418220977311,19755887.6106305,-1.98127377869214e-06,0.999998419172241
"27","fixed",NA,"Age.at.Gluten.Introduction..months.9",-51.5058352853174,22324856.1296064,-2.30710715385137e-06,0.999998159194822
"28","fixed",NA,"Age.at.Solid.Introduction..months.4",-61.5788974708881,72378627.0556656,-8.50788416082118e-07,0.999999321169058
"29","fixed",NA,"Age.at.Solid.Introduction..months.5",-112.487405910047,70891725.1355327,-1.58674945058807e-06,0.999998733957111
"30","fixed",NA,"Age.at.Solid.Introduction..months.6",-80.1178662593689,71257514.3008289,-1.12434270329911e-06,0.999999102904316
"31","fixed",NA,"Age.at.Solid.Introduction..months.7",-91.8558456635992,70899342.6857031,-1.2955810616016e-06,0.999998966275874
"32","fixed",NA,"Age.at.Solid.Introduction..months.8",-104.592877719608,80098204.3509994,-1.30580802112954e-06,0.999998958115941
"33","fixed",NA,"Dx.StatusCELIAC:month18",75.1707337503379,24712577.1640345,3.04180066900258e-06,0.999997572994209
"34","fixed",NA,"Dx.StatusCELIAC:month24",-4.43457804010358,26871817.8536818,-1.6502709508713e-07,0.999999868327429
"35","fixed",NA,"Dx.StatusCELIAC:month30",-3.74924634799213,27146000.7220348,-1.38114132773481e-07,0.999999889800866
"36","fixed",NA,"Dx.StatusCELIAC:month36",-4.35490701071613,29213562.90788,-1.4907140989439e-07,0.999999881058224
"37","fixed",NA,"Dx.StatusCELIAC:month48",-4.5599214685688,29796901.3559638,-1.53033411564996e-07,0.999999877897004
"38","fixed",NA,"Dx.StatusCELIAC:month54",-52.9644200620757,101226822.142377,-5.2322515852153e-07,0.999999582526724
"39","fixed",NA,"Dx.StatusCELIAC:month60",-5.84784549588573,38763364.5650451,-1.50860111383598e-07,0.999999879631046
"40","fixed",NA,"Dx.StatusCELIAC:month72",63.1510769562111,72350363.5888398,8.72850858291365e-07,0.999999303565776
"41","fixed",NA,"Dx.StatusCELIAC:month84",63.1283668925835,72350363.5888398,8.72536968180781e-07,0.999999303816224
"42","ran_pars","patientID","sd__(Intercept)",0.199340565255767,NA,NA,NA
