"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-2.93576040156667,7118365.43519454,-4.12420580018513e-07,0.999999670935987
"2","fixed",NA,"Dx.StatusCELIAC",-0.45084400738866,97562.1401935523,-4.62109591378619e-06,0.999996312898916
"3","fixed",NA,"month18",-4.07992014307488,604708.370503026,-6.74692189175585e-06,0.99999461673519
"4","fixed",NA,"month24",-0.13220566447482,114911.157844628,-1.15050328405511e-06,0.999999082031192
"5","fixed",NA,"month30",-0.0171653551197168,113203.227568827,-1.51633089341736e-07,0.999999879014299
"6","fixed",NA,"month36",-0.669078795791063,845945.468040286,-7.9092426293275e-07,0.999999368933742
"7","fixed",NA,"month48",0.579805233132803,962758.596094188,6.02233244642025e-07,0.999999519487392
"8","fixed",NA,"month54",9.4727832555173,8044103.29603684,1.17760586940552e-06,0.999999060406458
"9","fixed",NA,"month60",1.05783269663362,3108802.87915255,3.40270109670633e-07,0.999999728503733
"10","fixed",NA,"month72",0.569604244540923,3882250.66652768,1.4672010992283e-07,0.99999988293429
"11","fixed",NA,"month84",0.327441529119582,4261624.9496524,7.68349005339593e-08,0.999999938694619
"12","fixed",NA,"CountryUSA",-6.94102651776671,2065609.72726168,-3.3602797402432e-06,0.999997318884675
"13","fixed",NA,"SexMale",-18.2513168808401,2362887.74470786,-7.72415740938916e-06,0.999993837014058
"14","fixed",NA,"Delivery.ModeVaginal",2.46014347813895,1182399.95593029,2.08063563077805e-06,0.999998339892954
"15","fixed",NA,"HLA.CategoryLow/No Risk",-2.58829450075264,6640174.86292392,-3.89793123552308e-07,0.999999688990085
"16","fixed",NA,"HLA.CategoryStandard Risk",-3.60972264661176,1442530.45006187,-2.502354557893e-06,0.999998003409933
"17","fixed",NA,"feeding_first_yearBreastmilk_and_formula",-10.1417830361668,1827604.48819556,-5.54922200162686e-06,0.99999557236144
"18","fixed",NA,"feeding_first_yearFormula",-6.66044623907008,1133621.63306131,-5.87536973962271e-06,0.999995312133196
"19","fixed",NA,"Age.at.Gluten.Introduction..months.11",-24.1101783068367,6402532.69930288,-3.7657251339711e-06,0.999996995386055
"20","fixed",NA,"Age.at.Gluten.Introduction..months.15",-0.260925399423708,3137941.56941933,-8.31517712013968e-08,0.999999933654486
"21","fixed",NA,"Age.at.Gluten.Introduction..months.36",-21.0144561676882,5957788.70426096,-3.52722414486752e-06,0.999997185682312
"22","fixed",NA,"Age.at.Gluten.Introduction..months.4",-6.55683688025665,6835363.35927957,-9.59252132712917e-07,0.999999234627533
"23","fixed",NA,"Age.at.Gluten.Introduction..months.5",-18.0244407821583,6577620.20973632,-2.74026778795744e-06,0.99999781358264
"24","fixed",NA,"Age.at.Gluten.Introduction..months.6",-7.7611251990859,6635141.21695806,-1.16970007801041e-06,0.999999066714367
"25","fixed",NA,"Age.at.Gluten.Introduction..months.7",-7.88720579596094,6606439.06554171,-1.19386642602965e-06,0.999999047432411
"26","fixed",NA,"Age.at.Gluten.Introduction..months.8",-30.0661765281739,6635404.88509674,-4.53117436672224e-06,0.999996384645931
"27","fixed",NA,"Age.at.Gluten.Introduction..months.9",-22.30506358856,6274836.06981847,-3.55468467070332e-06,0.999997163771983
"28","fixed",NA,"Age.at.Solid.Introduction..months.4",-26.6695982005408,10268690.6287139,-2.59717613129427e-06,0.999997927753263
"29","fixed",NA,"Age.at.Solid.Introduction..months.5",-12.5786115932773,9834310.9665955,-1.27905367605351e-06,0.999998979462819
"30","fixed",NA,"Age.at.Solid.Introduction..months.6",-8.16995338456715,9835673.13593822,-8.30645068380246e-07,0.999999337241124
"31","fixed",NA,"Age.at.Solid.Introduction..months.7",-13.8481628379066,9702882.88145007,-1.42722147707065e-06,0.999998861242019
"32","fixed",NA,"Age.at.Solid.Introduction..months.8",-45.611280460616,7269986.55198917,-6.27391538270949e-06,0.99999499413978
"33","fixed",NA,"Dx.StatusCELIAC:month18",-0.289831993553536,921417.093045776,-3.14550267995882e-07,0.999999749025198
"34","fixed",NA,"Dx.StatusCELIAC:month24",23.01870670228,128018.486855332,0.000179807676748222,0.999856534231582
"35","fixed",NA,"Dx.StatusCELIAC:month30",22.1441383456564,126479.570379973,0.000175080752402388,0.999860305771478
"36","fixed",NA,"Dx.StatusCELIAC:month36",-1.06179951421584,867907.723262001,-1.22340138906139e-06,0.99999902386692
"37","fixed",NA,"Dx.StatusCELIAC:month48",-1.95324274858749,976862.803873891,-1.99950570422133e-06,0.999998404625269
"38","fixed",NA,"Dx.StatusCELIAC:month54",42.5138562013458,13995480.8370901,3.03768457091361e-06,0.99999757627838
"39","fixed",NA,"Dx.StatusCELIAC:month60",-1.16282441115966,3110721.92747615,-3.7381175118507e-07,0.999999701741375
"40","fixed",NA,"Dx.StatusCELIAC:month72",-0.246442801421082,3884153.03140213,-6.34482728740786e-08,0.999999949375603
"41","fixed",NA,"Dx.StatusCELIAC:month84",0.342974136745095,4262961.95998694,8.04544211194757e-08,0.99999993580666
"42","ran_pars","patientID","sd__(Intercept)",0.835299435957319,NA,NA,NA
