"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",6.58172527580774,70922596.8752639,9.28015268163888e-08,0.999999925955095
"2","fixed",NA,"Dx.StatusCELIAC",63.2196440556513,18875423.7814838,3.34930991682781e-06,0.999997327637328
"3","fixed",NA,"month18",-0.557045289448918,17045668.501677,-3.26795801170317e-08,0.999999973925468
"4","fixed",NA,"month24",72.0117500924702,17997556.8107115,4.00119587618755e-06,0.999996807507586
"5","fixed",NA,"month30",-1.32370180203047,18855516.7862949,-7.02023613053451e-08,0.99999994398662
"6","fixed",NA,"month36",-1.65979726678233,20586770.077979,-8.06244622393565e-08,0.999999935670986
"7","fixed",NA,"month48",-1.83700181521416,21049673.7801623,-8.7269847238459e-08,0.999999930368736
"8","fixed",NA,"month54",58.8829943472904,71601294.4050483,8.22373322110485e-07,0.999999343841023
"9","fixed",NA,"month60",-3.77936273334777,27431068.6860313,-1.37776722321881e-07,0.99999989007008
"10","fixed",NA,"month72",57.8934517228251,51482747.7356482,1.12452140317169e-06,0.999999102761734
"11","fixed",NA,"month84",57.9468700120978,51482747.7356482,1.12555899909697e-06,0.999999101933852
"12","fixed",NA,"CountryUSA",1.82740740617823,15323387.8043473,1.1925609594373e-07,0.999999904847402
"13","fixed",NA,"SexMale",-59.0214887355847,11515619.2655479,-5.12534214396647e-06,0.999995910568634
"14","fixed",NA,"Delivery.ModeVaginal",1.83507043909562,14464440.0929943,1.26867713322994e-07,0.99999989877421
"15","fixed",NA,"HLA.CategoryLow/No Risk",-61.6448347284077,16872571.2427448,-3.65355308574648e-06,0.999997084886401
"16","fixed",NA,"HLA.CategoryStandard Risk",0.993021164254325,11865254.7824076,8.3691516319284e-08,0.999999933223831
"17","fixed",NA,"feeding_first_yearBreastmilk_and_formula",4.48311556210516,10534641.6326689,4.25559380036489e-07,0.999999660452741
"18","fixed",NA,"feeding_first_yearFormula",-4.76493898033284,12977049.5724236,-3.67181997243687e-07,0.999999707031153
"19","fixed",NA,"Age.at.Gluten.Introduction..months.11",-73.4860997601078,29768466.4097665,-2.46858869881178e-06,0.99999803035119
"20","fixed",NA,"Age.at.Gluten.Introduction..months.15",-10.6996753372687,26022668.773141,-4.11167487491222e-07,0.99999967193581
"21","fixed",NA,"Age.at.Gluten.Introduction..months.36",-17.5524392529087,33573133.2137413,-5.22812069435468e-07,0.999999582856322
"22","fixed",NA,"Age.at.Gluten.Introduction..months.4",-75.2456287676371,39952176.5956883,-1.88339247518639e-06,0.999998497270222
"23","fixed",NA,"Age.at.Gluten.Introduction..months.5",-74.8951708416047,30689276.8163501,-2.44043452994316e-06,0.999998052814967
"24","fixed",NA,"Age.at.Gluten.Introduction..months.6",-69.7102453401675,19976947.4788925,-3.4895343952735e-06,0.999997215754382
"25","fixed",NA,"Age.at.Gluten.Introduction..months.7",-71.8797718437611,16511719.5283105,-4.35325780095271e-06,0.999996526602811
"26","fixed",NA,"Age.at.Gluten.Introduction..months.8",-68.4136862722917,19649505.678126,-3.48170011973636e-06,0.999997222005229
"27","fixed",NA,"Age.at.Gluten.Introduction..months.9",-71.5487326319766,22217757.1834945,-3.22034002086988e-06,0.999997430540417
"28","fixed",NA,"Age.at.Solid.Introduction..months.4",-49.0372533409554,72380098.8182442,-6.77496357998823e-07,0.999999459436116
"29","fixed",NA,"Age.at.Solid.Introduction..months.5",-51.9549310328455,70896004.3332476,-7.32832992796471e-07,0.999999415283869
"30","fixed",NA,"Age.at.Solid.Introduction..months.6",-55.0622620635213,71254165.8924928,-7.72758495925675e-07,0.999999383427927
"31","fixed",NA,"Age.at.Solid.Introduction..months.7",-63.8965686258004,70917082.0362165,-9.01003915998252e-07,0.999999281102886
"32","fixed",NA,"Age.at.Solid.Introduction..months.8",-124.996325982234,80125519.0213723,-1.560006443751e-06,0.999998755294944
"33","fixed",NA,"Dx.StatusCELIAC:month18",-0.219851633905199,24896042.209152,-8.83078651852462e-09,0.999999992954052
"34","fixed",NA,"Dx.StatusCELIAC:month24",-71.6484335338931,26790698.1227249,-2.67437724861369e-06,0.999997866155684
"35","fixed",NA,"Dx.StatusCELIAC:month30",0.819075127874151,27148589.8921849,3.0170079960946e-08,0.999999975927759
"36","fixed",NA,"Dx.StatusCELIAC:month36",1.13342897651723,29215862.4117713,3.87949861120841e-08,0.99999996904608
"37","fixed",NA,"Dx.StatusCELIAC:month48",0.899735681900281,29799619.4968934,3.01928580663279e-08,0.999999975909585
"38","fixed",NA,"Dx.StatusCELIAC:month54",-5.62837656609777,101241279.034125,-5.55936928078576e-08,0.999999955642651
"39","fixed",NA,"Dx.StatusCELIAC:month60",3.70506317407706,38759986.7733904,9.55898977917266e-08,0.999999923730296
"40","fixed",NA,"Dx.StatusCELIAC:month72",-58.5262480366788,72359032.882129,-8.08831264121738e-07,0.999999354646022
"41","fixed",NA,"Dx.StatusCELIAC:month84",-58.4613643690241,72359032.882129,-8.07934573479666e-07,0.999999355361478
"42","ran_pars","patientID","sd__(Intercept)",0.19857874746163,NA,NA,NA
