"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-121.822643427401,70923175.0660774,-1.71767046968641e-06,0.999998629497252
"2","fixed",NA,"Dx.StatusCELIAC",-0.245427496972881,18880025.3339029,-1.29993203204112e-08,0.999999989628043
"3","fixed",NA,"month18",-0.762520649333268,17045668.501677,-4.4733983255526e-08,0.999999964307445
"4","fixed",NA,"month24",0.571342838392345,18115166.5791497,3.15394747211407e-08,0.99999997483514
"5","fixed",NA,"month30",72.5212447029655,18746760.2765167,3.8684681317342e-06,0.999996913409004
"6","fixed",NA,"month36",-2.13693156965299,20587368.882474,-1.03798187221105e-07,0.999999917181029
"7","fixed",NA,"month48",-7.68960858616355,21050275.4832694,-3.65297289922651e-07,0.999999708534932
"8","fixed",NA,"month54",54.0078043367754,71599796.7728057,7.54301084235591e-07,0.999999398154811
"9","fixed",NA,"month60",58.1210009797714,27446059.5290724,2.11764464469686e-06,0.999998310364033
"10","fixed",NA,"month72",119.699029618498,51485683.8253927,2.32489928704148e-06,0.999998144998754
"11","fixed",NA,"month84",119.779819854296,51485683.8253927,2.32646846569065e-06,0.99999814374673
"12","fixed",NA,"CountryUSA",-6.68503470224957,15314285.6382159,-4.36522790561479e-07,0.999999651705205
"13","fixed",NA,"SexMale",61.6111412959804,11530733.8804806,5.34321075610605e-06,0.999995736734633
"14","fixed",NA,"Delivery.ModeVaginal",2.88919389449062,14478640.1597351,1.9954870503139e-07,0.999999840783169
"15","fixed",NA,"HLA.CategoryLow/No Risk",11.1779184646404,16872848.5906439,6.62479628415478e-07,0.999999471417733
"16","fixed",NA,"HLA.CategoryStandard Risk",72.5592634018611,11866784.1281395,6.11448414484953e-06,0.999995121347504
"17","fixed",NA,"feeding_first_yearBreastmilk_and_formula",-71.8945097611555,10531674.1123696,-6.82650345938013e-06,0.999994553238286
"18","fixed",NA,"feeding_first_yearFormula",-76.3868921210989,12968366.9456295,-5.89024758794647e-06,0.99999530026239
"19","fixed",NA,"Age.at.Gluten.Introduction..months.11",71.5371661616067,29870440.8174806,2.39491497961899e-06,0.999998089134313
"20","fixed",NA,"Age.at.Gluten.Introduction..months.15",-52.6616805690864,26084328.7072365,-2.01890112489176e-06,0.999998389149963
"21","fixed",NA,"Age.at.Gluten.Introduction..months.36",47.1045517230968,33728757.8241532,1.39656941914905e-06,0.999998885698822
"22","fixed",NA,"Age.at.Gluten.Introduction..months.4",62.4677421673444,40044639.2499431,1.55995267624825e-06,0.999998755337844
"23","fixed",NA,"Age.at.Gluten.Introduction..months.5",5.04188129014591,30866114.7951242,1.633468068013e-07,0.999999869668105
"24","fixed",NA,"Age.at.Gluten.Introduction..months.6",-7.67072501197129,20133590.9590833,-3.80991400270335e-07,0.999999696012844
"25","fixed",NA,"Age.at.Gluten.Introduction..months.7",7.89881278615565,16664036.5632652,4.74003567873109e-07,0.999999621799871
"26","fixed",NA,"Age.at.Gluten.Introduction..months.8",9.93047404241365,19777162.60431,5.02118238146533e-07,0.99999959936761
"27","fixed",NA,"Age.at.Gluten.Introduction..months.9",76.3969467086621,22395971.3899825,3.41119147628638e-06,0.999997278262987
"28","fixed",NA,"Age.at.Solid.Introduction..months.4",-63.2271653538302,72384440.1824526,-8.73491114864734e-07,0.999999303054925
"29","fixed",NA,"Age.at.Solid.Introduction..months.5",8.47758162405037,70912435.2318265,1.19549999888391e-07,0.999999904612901
"30","fixed",NA,"Age.at.Solid.Introduction..months.6",-70.8988447508708,71254702.0025928,-9.95005841836107e-07,0.999999206100201
"31","fixed",NA,"Age.at.Solid.Introduction..months.7",-135.246883491305,70912233.1955915,-1.90724332596132e-06,0.999998478239997
"32","fixed",NA,"Age.at.Solid.Introduction..months.8",-4.59459938237667,80136110.2919393,-5.73349438304199e-08,0.999999954253334
"33","fixed",NA,"Dx.StatusCELIAC:month18",-0.0995594781492048,24896048.2564449,-3.99900727712607e-09,0.999999996809254
"34","fixed",NA,"Dx.StatusCELIAC:month24",-1.49157026454483,26875128.6513577,-5.55000232331716e-08,0.999999955717388
"35","fixed",NA,"Dx.StatusCELIAC:month30",2.19389490597981,27063378.1259352,8.10650797461742e-08,0.999999935319424
"36","fixed",NA,"Dx.StatusCELIAC:month36",0.68109247344599,29215919.0349234,2.33123754427113e-08,0.999999981399416
"37","fixed",NA,"Dx.StatusCELIAC:month48",2.45375970949946,29799646.0842107,8.23419077718368e-08,0.999999934300663
"38","fixed",NA,"Dx.StatusCELIAC:month54",15.7090883438876,101239856.67008,1.55167034610493e-07,0.999999876194619
"39","fixed",NA,"Dx.StatusCELIAC:month60",4.25808030624281,38768633.4124136,1.0983312878084e-07,0.999999912365842
"40","fixed",NA,"Dx.StatusCELIAC:month72",-52.0023301642931,72361777.2074163,-7.18643628876536e-07,0.999999426605344
"41","fixed",NA,"Dx.StatusCELIAC:month84",-52.0168714929412,72361777.2074164,-7.18844582048353e-07,0.999999426445006
"42","ran_pars","patientID","sd__(Intercept)",0.195895964202541,NA,NA,NA
