"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-15.1747562105008,6.60509272302459,-2.29743273059641,0.0215940964136165
"2","fixed",NA,"CountryUSA",-0.804326644759124,2.3267082826678,-0.345692947736827,0.729573484779051
"3","fixed",NA,"SexMale",-30.8993987272646,393725.023429061,-7.84796415989849e-05,0.999937382305695
"4","fixed",NA,"Delivery.ModeVaginal",0.579196320236459,3.68767935888391,0.157062549063852,0.875195552714642
"5","fixed",NA,"HLA.CategoryLow/No Risk",-6.97433250730478,6.13862604132176,-1.13613900901562,0.255898391352273
"6","fixed",NA,"HLA.CategoryStandard Risk",-2.63366924389868,1.64630038946208,-1.59975011896779,0.109654028506871
"7","fixed",NA,"feeding_first_yearBreastmilk_and_formula",-1.77198514680806,1.77121440648466,-1.00043514795305,0.317099967550029
"8","fixed",NA,"feeding_first_yearFormula",-24.4416956706197,101562.309017004,-0.000240657148377038,0.999807983378717
"9","fixed",NA,"as.numeric(Age.at.Gluten.Introduction..months.)",0.414561356300138,0.260989725666267,1.5884202155538,0.112191349202425
"10","fixed",NA,"as.numeric(Age.at.Solid.Introduction..months.)",0.939586444043542,0.760164640152005,1.23603018927013,0.216447342200302
"11","fixed",NA,"Dx.StatusCELIAC:month",0.0494250435479795,0.0361912587620633,1.36566246211332,0.172044931578085
"12","fixed",NA,"Dx.StatusCONTROL:month",0.158943562792757,0.0503682343160729,3.15563102322284,0.00160151317364701
"13","ran_pars","patientID","sd__(Intercept)",0,NA,NA,NA
