"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Viruses;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Bocaparvovirus;Bocavirus PgBoV-1",3.42561964258674,-1.58321435361753,0.396789921286235,-3.99005687565193,6.60574532087496e-05,0.000271183228962235
"Viruses;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Dependoparvovirus;Adeno-associated dependoparvovirus A",4.3265887474434,1.76911074346809,0.393835566668661,4.49200349890305,7.05562641609182e-06,3.43961787784476e-05
"Viruses;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;unclassified Parvoviridae genus;unclassified Parvoviridae species",4.77872044100956,-1.63801165650883,0.485782830035708,-3.37190109495723,0.000746512513947676,0.00277276076609137
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Caliciviridae;unclassified Caliciviridae genus;unclassified Caliciviridae species",14.9911512434785,-3.28000945950345,0.468225414091618,-7.00519314157017,2.46645346482035e-12,3.20638950426646e-11
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Cardiovirus;Cardiovirus B",5943.08094636473,-5.26303883589699,0.612156198004877,-8.59754234793366,8.14413322160422e-18,3.17621195642564e-16
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Cardiovirus;unclassified Cardiovirus species",331.154076504196,-3.79505328358722,0.524984238447557,-7.22888994688613,4.86957834757978e-13,7.59654222222446e-12
"Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;unclassified Picornavirales family;unclassified Picornavirales genus;unclassified Picornavirales species",7.82674703947595,-2.12828244827299,0.427460526753198,-4.9788982024574,6.3947263821129e-07,3.56277612717719e-06
"Viruses;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae;Mastadenovirus;Human adenovirus sp.",1.26152583483061,0.849883042209457,0.340498993354137,2.4959928187674,0.0125605144337058,0.0408216719095438
"Viruses;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae;Mastadenovirus;Human mastadenovirus C",81.7954265267753,3.54491966440626,0.475712061349807,7.45181792184909,9.2062726584317e-14,1.79522316839418e-12
"Viruses;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae;Mastadenovirus;unidentified adenovirus",6.32519895240233,1.90445767544346,0.412871907455,4.61270830263749,3.97455901362621e-06,2.06677068708563e-05
