"","taxa","coef","exp.coef.","se.coef.","z","Pr...z..","P-Value"
"1","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Cardiovirus;Cardiovirus B",0.378228064576342,1.45969580982323,0.38141603551891,0.991641749046469,0.321372315905325,"non-Significant"
"2","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Cardiovirus;Cardiovirus C",2.18879919258027,8.92449008392968,1.02342701943392,2.13869592166028,0.0324603031392767,"Significant"
"3","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Cardiovirus;Goat cardiovirus",2.18879919258027,8.92449008392968,1.02342701943392,2.13869592166028,0.0324603031392767,"Significant"
"4","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Cardiovirus;Rodent Cardiovirus",2.18879919258027,8.92449008392968,1.02342701943392,2.13869592166028,0.0324603031392767,"Significant"
"5","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Cardiovirus;unclassified Cardiovirus species",-0.310362798150865,0.733180911288037,0.777684011302999,-0.399085995905787,0.689829840594283,"non-Significant"
"6","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Coxsackievirus",-1.08046722888046,0.339436893869243,1.11291025926961,-0.970848475769781,0.331623738920563,"non-Significant"
"7","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Echovirus",NA,NA,0,NA,NA,NA
"8","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Enterovirus A",-0.192917520546777,0.824549979766022,0.29496568528216,-0.654033774682079,0.513090046100691,"non-Significant"
"9","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Enterovirus B",-0.288638993308001,0.749282652634902,0.342903560382145,-0.841749770653681,0.399928032917001,"non-Significant"
"10","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Enterovirus C",0.699161020301902,2.01206391836087,0.477570002269989,1.46399693653003,0.143194785382284,"non-Significant"
"11","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Enterovirus D",-0.426578214412168,0.652738809996615,1.11922544518047,-0.381136987413099,0.703101603055026,"non-Significant"
"12","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Enterovirus E",-0.497504935681119,0.608045882222734,1.02632145337062,-0.484745723717677,0.62785672794248,"non-Significant"
"13","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Enterovirus H",-0.444021602048332,0.641451564009964,1.04854678936839,-0.423463794415694,0.67195690884461,"non-Significant"
"14","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Enterovirus J",-18.5646832142265,8.65885609081729e-09,14908.4303858813,-0.00124524733548125,0.999006436633415,"non-Significant"
"15","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Enterovirus MB6244",NA,NA,0,NA,NA,NA
"16","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Enterovirus MB6249",-18.5646832142265,8.65885609081729e-09,14908.4303858813,-0.00124524733548125,0.999006436633415,"non-Significant"
"17","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Enterovirus sp.",-0.453948364629062,0.635115526825083,0.647070083625612,-0.701544355266024,0.482963363943942,"non-Significant"
"18","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Human echovirus AMS573",-1.59512232770822,0.20288370868538,1.06070971704087,-1.50382550671661,0.132626301787811,"non-Significant"
"19","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Human enterovirus",-0.592054442087198,0.553189620463494,0.384150630279489,-1.54120388051023,0.123267173369907,"non-Significant"
"20","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Human enterovirus 113",-0.497504935681119,0.608045882222734,1.02632145337062,-0.484745723717677,0.62785672794248,"non-Significant"
"21","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Human rhinovirus sp.",0.285779922765676,1.3307995443388,0.770392083327265,0.370953867453329,0.710671892476816,"non-Significant"
"22","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Rhinovirus A",-0.200492798946671,0.818327382823639,0.472055370685011,-0.424723054534326,0.671038575360723,"non-Significant"
"23","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Rhinovirus B",-0.166463474195234,0.846653741079923,0.569313170927808,-0.292393506238313,0.769985772679773,"non-Significant"
"24","Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Rhinovirus C",1.92990217797741,6.8888363287171,0.759557921547914,2.54082292242366,0.0110591914731239,"Significant"
