"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-18.5567550067654,528.794059383251,-0.0350925935673497,0.972005907253429
"2","fixed",NA,"CountryUSA",4.45951361468146,3.50441145916976,1.27254281257771,0.203180322719127
"3","fixed",NA,"SexMale",-0.821017887924338,1.87767337030641,-0.437252772983811,0.661928041340614
"4","fixed",NA,"Delivery.ModeVaginal",-3.73399270072352,3.10844441080185,-1.20124158815512,0.229657501392274
"5","fixed",NA,"HLA.CategoryLow/No Risk",19.7171382578777,528.803087852892,0.0372863523508071,0.970256687173127
"6","fixed",NA,"HLA.CategoryStandard Risk",18.5247502187266,528.796581433688,0.0350319023782298,0.972054302059703
"7","fixed",NA,"feeding_first_yearBreastmilk_and_formula",-0.420659544115475,1.1020835633661,-0.381694780775654,0.702687771849836
"8","fixed",NA,"feeding_first_yearFormula",-2.51612106367254,2.42471489770902,-1.03769769635592,0.299410817785586
"9","fixed",NA,"as.numeric(Age.at.Gluten.Introduction..months.)",-0.396402073493708,0.422904566084544,-0.93733221460291,0.348587697041095
"10","fixed",NA,"as.numeric(Age.at.Solid.Introduction..months.)",0.0542281892137355,0.625725078065241,0.0866645610264025,0.930938146596972
"11","fixed",NA,"Dx.StatusCELIAC:month",-0.0583432327855303,0.0512131498424682,-1.13922367526688,0.254609873233318
"12","fixed",NA,"Dx.StatusCONTROL:month",-0.0458317462103945,0.0362745396101079,-1.26346872222256,0.206420780332123
"13","ran_pars","patientID","sd__(Intercept)",0,NA,NA,NA
