"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-38.4557356619291,70923161.1225865,-5.4221688730795e-07,0.999999567373517
"2","fixed",NA,"Dx.StatusCELIAC",58.621315789359,18875489.0076079,3.10568461382545e-06,0.999997522022196
"3","fixed",NA,"month18",-0.0800207840821652,17045668.501677,-4.69449374040639e-09,0.999999996254336
"4","fixed",NA,"month24",-0.486383178183534,18114756.8765436,-2.68501079809324e-08,0.999999978576713
"5","fixed",NA,"month30",-0.863015462814757,18855452.7877692,-4.57700736507671e-08,0.999999963480765
"6","fixed",NA,"month36",-0.821260063952184,20587818.807097,-3.98905814961361e-08,0.999999968171921
"7","fixed",NA,"month48",73.4745691209213,20658749.0175906,3.55658365655921e-06,0.999997162256811
"8","fixed",NA,"month54",60.9176164004152,71601140.442357,8.50791146957461e-07,0.999999321166879
"9","fixed",NA,"month60",-2.88856972184645,27431130.0382993,-1.05302614869072e-07,0.999999915980669
"10","fixed",NA,"month72",59.5614375646625,51485080.8962856,1.15686790285221e-06,0.999999076952961
"11","fixed",NA,"month84",59.5721146011119,51485080.8962856,1.15707528402485e-06,0.999999076787495
"12","fixed",NA,"CountryUSA",-37.4240067200695,15318187.6328715,-2.44310930359417e-06,0.999998050680806
"13","fixed",NA,"SexMale",-27.5231550221197,11515825.9079792,-2.39002875191515e-06,0.999998093032959
"14","fixed",NA,"Delivery.ModeVaginal",28.6082727533827,14448850.1879913,1.97996881282357e-06,0.999998420213453
"15","fixed",NA,"HLA.CategoryLow/No Risk",-19.1641993458151,16872052.9651708,-1.13585462215985e-06,0.999999093719134
"16","fixed",NA,"HLA.CategoryStandard Risk",6.72506275742573,11859558.0756629,5.67058461581828e-07,0.999999547552808
"17","fixed",NA,"feeding_first_yearBreastmilk_and_formula",24.0595075081012,10515618.8752855,2.28797827245788e-06,0.999998174457461
"18","fixed",NA,"feeding_first_yearFormula",5.80742559133912,12978258.3811138,4.47473414444436e-07,0.999999642967871
"19","fixed",NA,"Age.at.Gluten.Introduction..months.11",-77.5828164278565,29704448.9819137,-2.61182479685433e-06,0.999997916065319
"20","fixed",NA,"Age.at.Gluten.Introduction..months.15",-34.1641593292193,25957560.1006009,-1.31615449205599e-06,0.999998949860651
"21","fixed",NA,"Age.at.Gluten.Introduction..months.36",-50.9796812407936,33524810.29387,-1.5206553234431e-06,0.999998786692595
"22","fixed",NA,"Age.at.Gluten.Introduction..months.4",-63.9324894730992,39906962.0014372,-1.60203849821484e-06,0.999998721758216
"23","fixed",NA,"Age.at.Gluten.Introduction..months.5",-70.8074930175979,30623010.3575475,-2.31223162552817e-06,0.999998155106085
"24","fixed",NA,"Age.at.Gluten.Introduction..months.6",-64.7834177670526,19916664.727042,-3.25272422139499e-06,0.999997404701563
"25","fixed",NA,"Age.at.Gluten.Introduction..months.7",-71.7172907242731,16406047.2577588,-4.37139364513022e-06,0.999996512132501
"26","fixed",NA,"Age.at.Gluten.Introduction..months.8",-60.5051266589472,19561977.850402,-3.09299637908054e-06,0.999997532145943
"27","fixed",NA,"Age.at.Gluten.Introduction..months.9",-79.8168960670706,22158880.576154,-3.60202744866835e-06,0.999997125997911
"28","fixed",NA,"Age.at.Solid.Introduction..months.4",-43.7780284943271,72372642.6837144,-6.04897470521388e-07,0.999999517361647
"29","fixed",NA,"Age.at.Solid.Introduction..months.5",-21.3342875452277,70883255.6864682,-3.00977816814648e-07,0.999999759854447
"30","fixed",NA,"Age.at.Solid.Introduction..months.6",-11.259883933401,71239494.4150698,-1.58056763679376e-07,0.999999873888949
"31","fixed",NA,"Age.at.Solid.Introduction..months.7",-35.8920262568604,70911053.1250056,-5.06155594581117e-07,0.999999596146266
"32","fixed",NA,"Age.at.Solid.Introduction..months.8",-103.892137828663,80124466.2626226,-1.29663438241369e-06,0.999998965435445
"33","fixed",NA,"Dx.StatusCELIAC:month18",0.240628803524621,24896047.2517209,9.66534169427188e-09,0.999999992288173
"34","fixed",NA,"Dx.StatusCELIAC:month24",3.3213717581808,26875023.1590963,1.23585819387718e-07,0.999999901392783
"35","fixed",NA,"Dx.StatusCELIAC:month30",3.70963786505319,27148191.8609042,1.36644012391683e-07,0.999999890973852
"36","fixed",NA,"Dx.StatusCELIAC:month36",3.6602965383223,29216170.0654442,1.25283243153474e-07,0.999999900038435
"37","fixed",NA,"Dx.StatusCELIAC:month48",-70.3463519582771,29513781.7387596,-2.38350857849888e-06,0.999998098235305
"38","fixed",NA,"Dx.StatusCELIAC:month54",-12.9488506885439,101241723.494354,-1.27900338334975e-07,0.999999897950295
"39","fixed",NA,"Dx.StatusCELIAC:month60",7.80533651713994,38758190.3168034,2.01385473711242e-07,0.99999983931764
"40","fixed",NA,"Dx.StatusCELIAC:month72",-54.8664887095528,72360614.7077858,-7.58236907344145e-07,0.999999395014478
"41","fixed",NA,"Dx.StatusCELIAC:month84",-54.8664887095531,72360614.7077858,-7.58236907344149e-07,0.999999395014478
"42","ran_pars","patientID","sd__(Intercept)",0.198897014666124,NA,NA,NA
