"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-77.2507430566667,70923175.5860559,-1.0892172046489e-06,0.999999130930409
"2","fixed",NA,"Dx.StatusCELIAC",2.28887736701867,18880027.3660172,1.21232735665336e-07,0.999999903270272
"3","fixed",NA,"month18",-3.7784413423805e-13,17045668.501677,-2.21665776382356e-20,1
"4","fixed",NA,"month24",2.82547504862029,18115208.9420171,1.55972534330906e-07,0.999999875551923
"5","fixed",NA,"month30",0.706002486237994,18857313.8193381,3.74391863550572e-08,0.999999970127851
"6","fixed",NA,"month36",0.551515337196644,20589031.8366595,2.67868514445954e-08,0.999999978627185
"7","fixed",NA,"month48",0.551697815826604,21052215.3480064,2.62061643730454e-08,0.999999979090506
"8","fixed",NA,"month54",-1.92430900787332,71601317.1342346,-2.6875329741012e-08,0.999999978556589
"9","fixed",NA,"month60",0.0273659408113242,27446325.6860696,9.97071197228191e-10,0.999999999204452
"10","fixed",NA,"month72",-0.416503298950722,51487384.1490036,-8.08942434801831e-09,0.999999993545573
"11","fixed",NA,"month84",-0.416503298950733,51487384.1490036,-8.08942434801854e-09,0.999999993545573
"12","fixed",NA,"CountryUSA",-12.3761367992706,15323600.3384416,-8.07652022104957e-07,0.999999355586921
"13","fixed",NA,"SexMale",2.81022879573554,11530815.2261551,2.4371466723022e-07,0.99999980554383
"14","fixed",NA,"Delivery.ModeVaginal",-3.62788951535219,14479177.0062814,-2.50559096955464e-07,0.999999800082765
"15","fixed",NA,"HLA.CategoryLow/No Risk",3.17796721203856,16873109.1254767,1.88345087346122e-07,0.999999849722363
"16","fixed",NA,"HLA.CategoryStandard Risk",6.81040401905417,11875715.6602587,5.73473145862252e-07,0.999999542434631
"17","fixed",NA,"feeding_first_yearBreastmilk_and_formula",-9.78045569597198,10551420.9508683,-9.26932565908775e-07,0.999999260414817
"18","fixed",NA,"feeding_first_yearFormula",15.0640417182012,12978485.7279552,1.16069332231523e-06,0.999999073900718
"19","fixed",NA,"Age.at.Gluten.Introduction..months.11",25.4136918235662,29890734.0989149,8.50219728276554e-07,0.999999321622805
"20","fixed",NA,"Age.at.Gluten.Introduction..months.15",15.7842356364113,26087184.0021135,6.0505708991559e-07,0.99999951723429
"21","fixed",NA,"Age.at.Gluten.Introduction..months.36",10.770877774087,33729203.5925774,3.19333889533559e-07,0.99999974520842
"22","fixed",NA,"Age.at.Gluten.Introduction..months.4",-26.0977632122673,40060462.4468693,-6.514593596337e-07,0.999999480210635
"23","fixed",NA,"Age.at.Gluten.Introduction..months.5",-14.732504454247,30866652.722732,-4.77295176337572e-07,0.999999619173548
"24","fixed",NA,"Age.at.Gluten.Introduction..months.6",-19.1201506229833,20135322.7619577,-9.4958252465203e-07,0.999999242342764
"25","fixed",NA,"Age.at.Gluten.Introduction..months.7",-13.0791910778501,16687531.8169192,-7.83770255622183e-07,0.999999374641814
"26","fixed",NA,"Age.at.Gluten.Introduction..months.8",-4.81641213611717,19781849.3832512,-2.43476332409806e-07,0.999999805733993
"27","fixed",NA,"Age.at.Gluten.Introduction..months.9",-8.21507271836395,22401609.174196,-3.6671797344928e-07,0.999999707401391
"28","fixed",NA,"Age.at.Solid.Introduction..months.4",42.5960834154007,72390129.1419248,5.88423918016347e-07,0.999999530505641
"29","fixed",NA,"Age.at.Solid.Introduction..months.5",21.433891521519,70912867.7811785,3.02256729873896e-07,0.999999758834022
"30","fixed",NA,"Age.at.Solid.Introduction..months.6",17.2081414044189,71263048.4569452,2.41473551539344e-07,0.999999807331981
"31","fixed",NA,"Age.at.Solid.Introduction..months.7",28.3303107077013,70921059.7559148,3.9946259693812e-07,0.999999681274961
"32","fixed",NA,"Age.at.Solid.Introduction..months.8",13.6343651554697,80136156.3962287,1.70139993838178e-07,0.999999864247926
"33","fixed",NA,"Dx.StatusCELIAC:month18",-51.7688533854889,24896048.4482149,-2.07940041140147e-06,0.999998340878516
"34","fixed",NA,"Dx.StatusCELIAC:month24",18.8826744558528,26875181.1800685,7.02606405863294e-07,0.999999439401196
"35","fixed",NA,"Dx.StatusCELIAC:month30",-52.6819568118742,27149275.2567813,-1.94045536441034e-06,0.999998451740624
"36","fixed",NA,"Dx.StatusCELIAC:month36",11.1062634109976,29216574.6775295,3.80135711786209e-07,0.999999696695585
"37","fixed",NA,"Dx.StatusCELIAC:month48",11.075147700961,29800452.4391218,3.71643609223249e-07,0.999999703471302
"38","fixed",NA,"Dx.StatusCELIAC:month54",12.6203764086298,101241989.015404,1.24655555776464e-07,0.999999900539257
"39","fixed",NA,"Dx.StatusCELIAC:month60",10.7408832750424,38768730.0689687,2.77050170483651e-07,0.999999778945946
"40","fixed",NA,"Dx.StatusCELIAC:month72",15.5662366814043,72362715.6036368,2.15114048050209e-07,0.999999828363822
"41","fixed",NA,"Dx.StatusCELIAC:month84",15.5662366814043,72362715.6036368,2.15114048050209e-07,0.999999828363822
"42","ran_pars","patientID","sd__(Intercept)",0.2,NA,NA,NA
