"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-3.41772713364447,2.65466062640622,-1.28744408970696,0.197939545253019
"2","fixed",NA,"CountryUSA",-0.209415750834773,0.919480700062746,-0.227754373550725,0.819837199097333
"3","fixed",NA,"SexMale",-0.596207757230376,0.898495173295272,-0.6635625598786,0.50697032678805
"4","fixed",NA,"Delivery.ModeVaginal",0.906055674925439,1.02621176310507,0.882912969330942,0.377283295748447
"5","fixed",NA,"HLA.CategoryLow/No Risk",0.513245252639472,1.07893389648066,0.475696661596796,0.634290499641322
"6","fixed",NA,"HLA.CategoryStandard Risk",-0.371045122258007,0.794399811499033,-0.467076045194226,0.640445472083999
"7","fixed",NA,"feeding_first_yearBreastmilk_and_formula",0.0850070718866451,0.789806902984828,0.107630196147169,0.914289043060184
"8","fixed",NA,"feeding_first_yearFormula",0.611678328053784,0.835123749848528,0.732440345714905,0.463899840883161
"9","fixed",NA,"as.numeric(Age.at.Gluten.Introduction..months.)",-0.148228574280825,0.155863933708897,-0.95101266055345,0.341597948962222
"10","fixed",NA,"as.numeric(Age.at.Solid.Introduction..months.)",0.0438899239580284,0.368646916070159,0.119056804885018,0.905230351974611
"11","fixed",NA,"Dx.StatusCELIAC:month",0.0261853305123551,0.0194415156260531,1.34687701391268,0.178019845716168
"12","fixed",NA,"Dx.StatusCONTROL:month",0.017572719778653,0.0218383076895947,0.804674063046832,0.421007790613216
"13","ran_pars","patientID","sd__(Intercept)",2.35163319857625e-10,NA,NA,NA
