"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-28.4933078119516,7487.68086835481,-0.00380535820274779,0.996963770769518
"2","fixed",NA,"CountryUSA",0.502067658292797,1.02778359765646,0.488495495975618,0.625198915224172
"3","fixed",NA,"SexMale",1.31168204990566,0.879472686579361,1.49144148524651,0.135845623200781
"4","fixed",NA,"Delivery.ModeVaginal",19.4061254841739,7487.67898375536,0.00259174111580849,0.997932092093164
"5","fixed",NA,"HLA.CategoryLow/No Risk",-0.725162270879827,1.20517080665109,-0.601709124447594,0.547367775254704
"6","fixed",NA,"HLA.CategoryStandard Risk",-0.395695739941619,0.883854041172899,-0.447693534801877,0.654374388248762
"7","fixed",NA,"feeding_first_yearBreastmilk_and_formula",0.727902493335356,0.833447500666517,0.873363340526241,0.382465066041097
"8","fixed",NA,"feeding_first_yearFormula",0.362424439934785,1.36846796109076,0.264839550679658,0.791133067375688
"9","fixed",NA,"as.numeric(Age.at.Gluten.Introduction..months.)",-0.00745667416544632,0.116863187818775,-0.0638068694224712,0.949124008399386
"10","fixed",NA,"as.numeric(Age.at.Solid.Introduction..months.)",0.914251244417553,0.534364210369603,1.71091406699037,0.0870969774189283
"11","fixed",NA,"Dx.StatusCELIAC:month",-0.0184488113644732,0.0335123758606134,-0.550507413774738,0.581971393278637
"12","fixed",NA,"Dx.StatusCONTROL:month",-0.0251153227690266,0.0338842567508928,-0.741209197937176,0.458566607284855
"13","ran_pars","patientID","sd__(Intercept)",5.66043625895019e-08,NA,NA,NA
